id,trade_date,setup_name,direction,grade,score,ts_et,spot,charm_limit_entry,abs_es_price,lis,target,Column1,max_plus_gex,max_minus_gex,gap_to_lis,paradigm,vix,overvix,greek_alignment,spot_vol_beta,outcome_result,outcome_pnl,outcome_max_profit,outcome_max_loss,outcome_elapsed_min,outcome_first_event,outcome_target_level,outcome_stop_level,bofa_stop_level,bofa_target_level,abs_vol_ratio,vanna_all,vanna_weekly,vanna_monthly,comments
941,18-03-2026,Paradigm Reversal,short,A,67.5,53:32.5,6649.56,6654.5,,6647,,6649.56,,,2.56,BOFA-MESSY,23.99,-1.83,-3,0.83,WIN,10,10.96,-5.2,27,10pt,6639.56,6664.56,,,,7437379279,-234762673.5,1311982843,
942,18-03-2026,BofA Scalp,long,A,85,56:00.7,6647.29,,,6647,6657.29,10,,,0.29,BOFA-MESSY,23.98,-1.83,3,0.83,EXPIRED,-10.7,7.47,-11.13,30,timeout,6657.29,6635,6635,6657.29,,7402690318,-293114801.2,1227356531,
939,18-03-2026,ES Absorption,bearish,B,41.6,01:01.3,6644.49,6666,6707.75,6649,6670,25.51,6755,6650,67.25,GEX-LIS,24.05,-1.96,-3,,LOSS,-8,1.75,-10.25,5,stop,6689.25,6707.25,,,2.2,7451473220,-218406305.4,1338138038,Vol 2.2x | Div 3/4
943,18-03-2026,DD Exhaustion,short,A,65,07:02.7,6654.76,,,,,6654.76,,,,GEX-LIS,23.64,-2,-1,0.79,WIN,17.3,29.64,1.9,43,target,6630.1201,6666.76,,,,7410552004,-305385649,1211918076,
944,18-03-2026,Skew Charm,short,C,38,07:10.7,6654.76,,,,6644.76,10,,,,GEX-LIS,23.64,-2,-1,0.79,WIN,18.7,29.64,1.9,50,target,6633.1201,6674.76,,,,7410552004,-305385649,1211918076,
945,18-03-2026,Vanna Pivot Bounce,short,C,49,10:01.6,6652.78,6654.5,,,6642.78,10,,,,,23.72,-1.95,-3,0.79,WIN,10,10.61,0.75,10,10pt,6642.78,6660.78,,,,7440999907,-252572199.7,1288808035,
946,18-03-2026,DD Exhaustion,long,A+,76,11:31.7,6648.91,,,,,6648.91,,,,GEX-LIS,23.82,-1.91,3,0.74,LOSS,-12,0.01,-12.15,11,stop,,6636.91,,,,7460465483,-243430451.4,1308566724,
947,18-03-2026,Skew Charm,long,LOG,33,16:02.2,6647.34,,,,6657.34,10,,,,GEX-LIS,23.85,-1.91,3,0.74,LOSS,-20,1.42,-20.44,28,stop,,6627.34,,,,7441851930,-273806578.3,1255575970,
948,18-03-2026,Vanna Pivot Bounce,short,B,53,25:01.7,6637.2,6644,,,6627.2,10,,,,,24.16,-1.81,-3,0.9,WIN,10,10.3,-3.25,19,10pt,6627.2,6645.2,,,,7408915067,-323400962.3,1176230377,
949,18-03-2026,GEX Long,long,A,88,46:33.8,6626.98,,,6629,6643,16.02,6640,6625,2.02,GEX-LIS,24.5,-1.68,1,1.05,EXPIRED,0.3,4.57,-1.86,10,timeout,,6618.98,,,,6355682832,-398659176.1,1009124115,
950,18-03-2026,ES Absorption,bullish,B,39.1,59:45.3,6622.29,,6678.25,6627,,6622.29,6535,6625,51.75,BOFA-PURE,24.62,-1.67,1,,EXPIRED,-1.8,0,-3,0,timeout,6688.75,6670.75,,,3.5,6292531751,-388828124.6,981119571.3,Vol 3.5x | Div 1/4
952,19-03-2026,Skew Charm,short,C,43,46:09.8,6579.4,6592.5,,,6569.4,10,,,,GEX-LIS,26.61,-0.97,-1,1.36,LOSS,-20,4.85,-23.16,25,stop,,6599.4,,,,6517159204,-198550234,954122608.2,
953,19-03-2026,DD Exhaustion,short,A,58,06:41.7,6591.54,6592.5,,,,6591.54,,,,GEX-PURE,25.67,-1.33,-1,0.31,WIN,12.9,20.89,-6.49,24,target,6575.65,6603.54,,,,6837957631,713685.77,1344762994,
954,19-03-2026,ES Absorption,bearish,B,46.9,13:13.1,6601.37,6592.5,6642.5,6565,6682,80.63,6655,6600,84.5,GEX-PURE,25.37,-1.29,-1,,WIN,10,11.75,-1.5,2,10pt,6640.5,6658.5,,,2.8,6843927774,-11561157.1,1313138089,Vol 2.8x | Div 3/4
955,19-03-2026,SB Absorption,bearish,B,46,13:13.1,6601.37,,6642.5,6565,,6601.37,,,84.5,GEX-PURE,25.37,-1.29,0,,WIN,10.9,26.25,-49.5,9,10pt,6632.5,6650.5,,,2.1,6843927774,-11561157.1,1313138089,
956,19-03-2026,Skew Charm,short,A,73,20:39.9,6586.91,6592.5,,,6576.91,10,,,,GEX-PURE,25.84,-1.13,-1,0.17,WIN,9.1,16.26,2.88,11,target,6578.65,6606.91,,,,6841801400,-12916462.61,1271091972,
957,19-03-2026,ES Absorption,bearish,B,36.6,33:51.2,6583.99,,6627.75,6570,6638,54.01,6655,6550,72.5,GEX-PURE,25.93,-0.91,-1,,LOSS,-8,1.25,-9.5,1,stop,6630.5,6648.5,,,1.6,6770009852,-84415572.02,1131090882,Vol 1.6x | Div 4/4
958,19-03-2026,DD Exhaustion,short,A,68,34:36.6,6587.72,,,,,6587.72,,,,GEX-PURE,25.79,-1.15,-1,0.76,LOSS,-12,6.48,-12.75,31,stop,,6599.72,,,,6759303916,-92793688.06,1108310995,
959,19-03-2026,Skew Charm,short,A,73,38:08.6,6591.21,6592.5,,,6581.21,10,,,,GEX-PURE,25.61,-1.2,-1,0.23,WIN,6.4,10.81,0.68,13,target,6588.4,6611.21,,,,6854296771,20708959.12,1311433568,
960,19-03-2026,ES Absorption,bearish,B,36.6,02:03.2,6588.35,6592.5,6637,6582,6590,1.65,6655,6600,55,GEX-PURE,25.41,-1.3,-1,,LOSS,-8,1.5,-9,2,stop,6627,6645,,,2.7,6864783340,-23351014.68,1272418437,Vol 2.7x | Div 2/4
961,19-03-2026,Skew Charm,short,A+,85,07:15.0,6604.69,6608,,,6594.69,10,,,,GEX-PURE,24.96,-1.44,-1,-0.15,WIN,6.1,10.25,-0.24,10,target,6602.44,6624.69,,,,6919993211,3979326.67,1326774047,
962,19-03-2026,GEX Long,long,A,76,09:16.7,6594.44,,,6590,6610,15.56,6655,6600,4.44,GEX-PURE,25.12,-1.38,1,-0.15,WIN,0,9.71,-0.73,10,target,6594.44,6586.44,,,,6992962922,92947711.26,1475334496,
963,19-03-2026,DD Exhaustion,short,A-Entry,46,11:16.7,6596.24,,,,,6596.24,,,,GEX-PURE,25.09,-1.39,-1,-0.15,WIN,14.5,24.06,-7.91,29,target,6577.18,6608.24,,,,6975093993,60718751.1,1428420573,
964,19-03-2026,ES Absorption,bearish,B,36.6,16:55.4,6602.22,,6652.25,6591,6610,7.78,6645,6600,65.75,GEX-PURE,24.92,-1.39,-1,,WIN,10,15,-1,2,10pt,6646.75,6664.75,,,2.1,6975093993,60718751.1,1428420573,Vol 2.1x | Div 2/4
965,19-03-2026,ES Absorption,bullish,B,38.4,34:29.0,6578.52,,6635.5,6586,6591,12.48,6655,6600,43.75,GEX-LIS,25.62,-1.26,1,,WIN,10,10,-5.75,21,10pt,6639.75,6621.75,,,2.1,6917113602,-18633390.05,1305588742,Vol 2.1x | Div 1/4 | Para: GEX-LIS
966,19-03-2026,Skew Charm,short,C,48,39:45.1,6575.4,6592.5,,,6565.4,10,,,,GEX-LIS,25.8,-1.11,-1,0.06,LOSS,-20,4.24,-20.87,24,stop,,6595.4,,,,6781349255,-152312351.5,1083111793,
967,19-03-2026,DD Exhaustion,short,A,65,48:15.0,6574.48,6578,,,,6574.48,,,,GEX-LIS,25.82,-1.09,-1,0.15,LOSS,-12,-2.66,-13.74,13,stop,,6586.48,,,,6804084734,-173163687.4,1051576257,
968,19-03-2026,ES Absorption,bearish,B,44.4,54:23.0,6576.16,6592.5,6626.75,6568,6584,7.84,6655,6550,58.75,GEX-LIS,25.76,-1.11,-1,,LOSS,-8,0,-13,1,stop,6616.75,6634.75,,,2.1,6858255879,-130844823.9,1128940796,Vol 2.1x | Div 3/4
969,19-03-2026,Paradigm Reversal,short,A-Entry,58.8,03:24.6,6595.32,,,6597,,6595.32,,,1.68,BOFA-PURE,25.1,-1.33,-1,-0.01,WIN,10,11.11,-1.41,12,10pt,6585.32,6610.32,,,,6953747525,-39132627.56,1285473233,
971,19-03-2026,Skew Charm,short,B,53,11:53.2,6589.07,6592.5,,,6579.07,10,,,,BOFA-PURE,25.16,-1.3,-1,-0.29,WIN,12.8,23.58,-4.77,67,target,6573.49,6609.07,,,,7126205169,85347556.22,1486688830,
973,19-03-2026,Skew Charm,long,B,53,27:25.1,6585.7,,,,6595.7,10,,,,BOFA-PURE,25.26,-1.22,3,-0.22,LOSS,-20,8.14,-20,42,stop,,6565.7,,,,6977520833,-88742542.52,1222396063,
972,19-03-2026,ES Absorption,bearish,B,44.4,31:19.2,6587.83,6592.5,6639,6577,,6587.83,6655,6600,67.5,BOFA-PURE,25.1,-1.27,-1,,LOSS,-8,1.75,-10.5,11,stop,6627.5,6645.5,,,2.2,6966815531,-74972756.87,1220585493,Vol 2.2x | Div 3/4
974,19-03-2026,DD Exhaustion,long,A-Entry,40,41:27.1,6590.96,,,,,6590.96,,,,BOFA-PURE,24.96,-1.3,3,-0.35,LOSS,-12,2.88,-12.65,10,stop,,6578.96,,,,6986646074,-134276655.9,1170136995,
975,19-03-2026,Skew Charm,short,B,60,43:24.5,6590.18,6592.5,,,6580.18,10,,,,BOFA-PURE,24.91,-1.32,-1,-0.4,WIN,13.3,24.69,0.05,35,target,6573.49,6610.18,,,,7045274369,-64580391.06,1265865465,
976,19-03-2026,DD Exhaustion,short,A-Entry,47,45:54.4,6587.51,6592.5,,,,6587.51,,,,BOFA-PURE,25.02,-1.28,-1,-0.4,WIN,13.5,22.02,-1.16,31,target,6570.49,6599.51,,,,7100056218,-2897990.09,1357288606,
977,19-03-2026,ES Absorption,bearish,B,44.4,54:55.8,6577.61,6592.5,6631.5,6584,,6577.61,6655,6600,47.5,BOFA-PURE,25.38,-1.13,-3,,WIN,10,11.5,-2.75,13,10pt,6621.5,6639.5,,,2.1,6973228330,-161635520,1116800779,Vol 2.1x | Div 3/4
978,19-03-2026,Skew Charm,long,B,53,57:26.2,6580.17,,,,6590.17,10,,,,BOFA-PURE,25.28,-1.17,3,-0.32,WIN,7.2,12.48,-14.68,91,target,6584.65,6560.17,,,,6955543441,-188854126.5,1074824917,
970,19-03-2026,BofA Scalp,short,A+,90,08:55.1,6571.06,,,6597,6586.73,15.67,,,0.94,BOFA-PURE,25.42,-1.34,-1,-0.01,WIN,10,10.61,0.9,6,10pt,6586.73,6609,6609,6586.73,,6981295427,-31977318.75,1301739658,
979,19-03-2026,DD Exhaustion,long,A,65,13:24.5,6566.62,,,,,6566.62,,,,BOFA-PURE,25.56,-1.11,3,-0.13,WIN,15.5,26.03,-1.13,64,target,6587.65,6554.62,,,,6930261675,-256854598.6,951529698.9,
980,19-03-2026,Skew Charm,long,C,48,34:24.5,6575.85,,,,6585.85,10,,,,BOFA-PURE,25.43,-1.08,3,-0.28,WIN,9.4,16.8,-5.51,54,target,6584.65,6555.85,,,,6998211473,-162395810.6,1141191320,
981,19-03-2026,DD Exhaustion,long,A,65,52:56.0,6584.41,,,,,6584.41,,,,BOFA-PURE,25.04,-1.23,3,-0.4,LOSS,-12,8.24,-12.03,52,stop,,6572.41,,,,6922267050,-250170901.7,982021894.9,
982,19-03-2026,Skew Charm,long,C,38,05:24.4,6575.98,,,,6585.98,10,,,,BOFA-PURE,25.08,-1.17,3,-0.62,WIN,9.3,16.67,0.8,23,target,6584.65,6555.98,,,,6993008076,-206554622.7,1042667824,
983,19-03-2026,Skew Charm,short,B,55,16:24.5,6591.65,6592.5,,,6581.65,10,,,,BOFA-PURE,24.55,-1.39,-1,-0.65,WIN,10.6,19.27,0.98,40,target,6580.38,6611.65,,,,7112978176,-62920308.08,1245356785,
984,19-03-2026,DD Exhaustion,short,A,60,17:55.5,6588.21,6592.5,,,,6588.21,,,,BOFA-PURE,24.63,-1.35,-1,-0.89,LOSS,-1,15.83,-12.11,43,stop,,6600.21,,,,7146321173,-23122855.3,1304320765,
985,19-03-2026,DD Exhaustion,long,A,58,29:24.6,6583.41,,,,,6583.41,,,,BOFA-PURE,24.72,-1.33,3,-0.87,WIN,18,31.05,-11.03,33,target,6609.46,6571.41,,,,7051885160,-133711374.3,1152347543,
986,19-03-2026,Skew Charm,long,C,38,38:25.4,6576.02,,,,6586.02,10,,,,BOFA-PURE,24.96,-1.22,3,-0.77,WIN,31.4,60.72,-3.64,29,target,6628.7402,6556.02,,,,6969117119,-230479574.7,1008615046,
987,19-03-2026,SB Absorption,bullish,B,42,46:54.6,6573.35,,6629,6568,,6573.35,,,61,BOFA-PURE,25.04,-1.18,2,,WIN,31.5,63,-4.75,11,10pt,6639,6621,,,2.5,6968971010,-280784237.1,927514835.1,
988,19-03-2026,Skew Charm,short,C,38,03:25.2,6608.78,6609.5,,,6598.78,10,,,,BOFA-PURE,23.94,-1.58,-1,-0.97,LOSS,-20,1.43,-23.98,3,stop,,6628.78,,,,7246888028,32024629.97,1348369254,
989,19-03-2026,DD Exhaustion,short,A+,80,04:26.1,6607.35,6609.5,,,,6607.35,,,,BOFA-PURE,24.02,-1.56,-1,-0.97,LOSS,-12,-4.62,-12.48,1,stop,,6619.35,,,,7344115006,141255901,1475094930,
990,19-03-2026,ES Absorption,bullish,B,44.4,06:25.0,6619.16,,6675.5,6563,,6619.16,6655,6630,112.5,BOFA-PURE,23.83,-1.58,1,,WIN,10,14.75,-0.5,0,10pt,6685.5,6667.5,,,2.7,7521599808,305145788.5,1730842995,Vol 2.7x | Div 3/4
991,19-03-2026,ES Absorption,bearish,B,36.6,09:16.3,6631.86,,6682.75,6563,,6631.86,6655,6630,119.75,BOFA-PURE,23.62,-1.61,-1,,WIN,10,10.25,-5.5,1,10pt,6672.75,6690.75,,,2.1,7591113389,401662786.3,1894392792,Vol 2.1x | Div 2/4
992,19-03-2026,Skew Charm,short,LOG,30,35:55.1,6602.9,6614,,,6592.9,10,,,,BOFA-PURE,24.32,-1.36,-1,-0.88,EXPIRED,-5,1.13,-9.95,21,timeout,,6622.9,,,,7440281277,271370639.5,1684503561,
993,19-03-2026,ES Absorption,bearish,A,55.3,47:40.4,6608.17,6614,6663.5,6671,6605,3.17,6710,6600,6,AG-LIS,24.34,-1.4,-1,,EXPIRED,4,7.25,-2,9,timeout,6655,6673,,,2.1,7458340959,297962608,1718800868,Vol 2.1x | Div 1/4 | Para: AG-LIS | LIS: 6671 (8pt)
994,19-03-2026,ES Absorption,bullish,B,36.6,59:44.5,6606.34,,6657.75,6609,6595,11.34,6615,6610,53.25,AG-LIS,24.31,-1.38,1,,EXPIRED,-4,0,-4,0,timeout,6672.25,6654.25,,,2.1,7448221281,231042601.8,1610536562,Vol 2.1x | Div 3/4
995,20-03-2026,Skew Charm,short,C,45,45:42.5,6591.02,6592.5,,,6581.02,10,,,,GEX-LIS,24.71,-1.21,-1,0.41,WIN,20.5,38.98,-0.77,20,target,6560.04,6605.02,,,,7220479703,144171841.3,1211707748,
996,20-03-2026,ES Absorption,bullish,B,41.2,00:24.8,6558.07,,6604.5,6570,6574,15.93,6655,6540,34.5,GEX-LIS,25.81,-0.77,1,,LOSS,-8,9.25,-8,11,stop,6614.5,6596.5,,,2.5,7081998044,126435859.9,995307294.3,Vol 2.5x | Div 1/4 | Para: GEX-LIS
997,20-03-2026,DD Exhaustion,short,A,68,01:44.7,6555.68,6564.5,,,,6555.68,,,,GEX-LIS,25.99,-0.7,-1,0.95,WIN,13.8,22.62,-9.01,217,target,6538.0601,6567.68,,,,7049974565,115083960.1,913652449.5,
998,20-03-2026,GEX Long,long,A-Entry,71,17:13.2,6549.73,,,6554,6560,10.27,6625,6540,4.27,GEX-LIS,26.34,-0.57,1,1.05,WIN,7.5,10.08,-7.17,20,target,6554.81,6541.73,,,,7053362233,89225677.51,856449611.4,
999,20-03-2026,Skew Charm,short,C,43,24:42.3,6546.79,6547.5,,,6536.79,10,,,,GEX-LIS,26.5,-0.49,-1,1.38,LOSS,-14,8.34,-15.08,59,stop,,6560.79,,,,7046760159,111133085.6,863396746.7,
1000,20-03-2026,DD Exhaustion,short,A,70,39:12.6,6550.93,6564.5,,,,6550.93,,,,GEX-LIS,26.26,-0.61,-1,1.18,LOSS,-1,12.48,-13.08,85,stop,,6562.93,,,,7081310797,142878165.1,967876188.6,
1001,20-03-2026,Skew Charm,short,C,38,55:42.4,6542.21,6547.5,,,6532.21,10,,,,GEX-LIS,26.35,-0.57,-1,1.13,LOSS,-14,-1.73,-14.81,18,stop,,6556.21,,,,7060156037,147844391,907549116,
1002,20-03-2026,ES Absorption,bearish,B,39.1,01:50.3,6555.64,6564.5,6602,6545,6550,5.64,6655,6540,57,GEX-LIS,25.85,-0.78,-1,,LOSS,-8,9.5,-15.75,21,stop,6592,6610,,,3.8,7041464480,139917535.4,879772323.9,Vol 3.8x | Div 1/4
1003,20-03-2026,DD Exhaustion,short,A+,80,13:42.4,6554.9,6561.5,,,,6554.9,,,,GEX-LIS,25.76,-0.82,-1,1.02,WIN,13.4,21.84,-9.79,145,target,6538.0601,6566.9,,,,7043530629,139159472.4,901723959.7,
1004,20-03-2026,ES Absorption,bearish,B,41.6,23:25.8,6546.62,6547.5,6599.25,6545,6550,3.38,6625,6540,54.25,GEX-LIS,25.91,-0.75,-1,,LOSS,-8,0.5,-18.5,0,stop,6589.25,6607.25,,,1.5,7092378589,129010213.8,909806085.3,Vol 1.5x | Div 4/4
1005,20-03-2026,Skew Charm,short,C,38,27:13.9,6544.64,6557.5,,,6534.64,10,,,,GEX-LIS,25.92,-0.74,-1,0.86,LOSS,-14,1.37,-14.12,33,stop,,6558.64,,,,7084139706,127173125.2,891268098.9,
1006,20-03-2026,ES Absorption,bullish,B,41.2,28:19.4,6545.88,,6593,6550,6555,9.12,6625,6540,43,GEX-LIS,25.87,-0.76,1,,WIN,10,11.75,-2.5,15,10pt,6603,6585,,,2.6,7049536917,122936984.6,991661755.4,Vol 2.6x | Div 1/4 | Para: GEX-LIS
1007,20-03-2026,DD Exhaustion,short,A+,84,50:42.4,6551.43,6564.5,,,,6551.43,,,,GEX-LIS,25.62,-0.85,-1,0.81,LOSS,-12,3.21,-12.58,13,stop,,6563.43,,,,7043843414,119091466.4,873909477.5,
1009,20-03-2026,Skew Charm,short,C,38,57:44.2,6556.32,6564.5,,,6546.32,10,,,,GEX-LIS,25.42,-0.92,-1,0.61,WIN,6,10.08,-8.37,58,target,6554.24,6570.32,,,,7038152484,116161201,896110029.5,
1008,20-03-2026,ES Absorption,bearish,B,36.6,01:02.2,6554.65,6564.5,6606.25,6550,6555,0.35,6655,6540,54.75,GEX-LIS,25.37,-0.91,-1,,WIN,10,10.25,-7.75,37,10pt,6596.25,6614.25,,,2.5,7039764005,116381573.4,850899607.8,Vol 2.5x | Div 3/4
1010,20-03-2026,Paradigm Reversal,short,A-Entry,58.8,07:18.7,6559.28,6564.5,,6561,,6559.28,,,1.72,BOFA-PURE,25.25,-0.97,-1,0.41,WIN,10,10.22,-5.41,24,10pt,6549.28,6574.28,,,,7041831517,111635136.4,938082421.9,
1011,20-03-2026,DD Exhaustion,short,A,69,23:13.8,6564.16,6571.5,,,,6564.16,,,,BOFA-PURE,25.22,-0.91,-1,0.41,WIN,18,31.1,-0.19,76,target,6538.0601,6576.16,,,,7067643918,107712374.5,952576718.5,
1012,20-03-2026,Skew Charm,short,C,43,28:42.5,6557.88,6564.5,,,6547.88,10,,,,BOFA-PURE,25.41,-0.88,-1,0.47,WIN,6.8,11.64,0.08,27,target,6554.24,6571.88,,,,7057808162,102031442.5,939287779.5,
1013,20-03-2026,ES Absorption,bullish,B,36.6,47:28.2,6551.04,,6598.75,6550,,6551.04,6625,6540,48.75,BOFA-PURE,25.65,-0.8,1,,LOSS,-8,8.25,-8.25,46,stop,6608.75,6590.75,,,2,7063218986,103999548.1,866692489.6,Vol 2.0x | Div 2/4
1014,20-03-2026,DD Exhaustion,short,A+,89,55:42.3,6551.63,6561.5,,,,6551.63,,,,BOFA-PURE,25.54,-0.86,-1,0.77,WIN,21.6,38.16,-6.06,90,target,6518.4702,6563.63,,,,7058661328,100597716.7,839522072.9,
1015,20-03-2026,Skew Charm,short,C,43,59:12.3,6556.08,6564.5,,,6546.08,10,,,,BOFA-PURE,25.36,-0.96,-1,0.64,WIN,12.5,23.02,-1.17,41,target,6541.0601,6570.08,,,,7058519049,101908293.9,869889792.1,
1016,20-03-2026,DD Exhaustion,short,A+,79,25:42.9,6549.02,6554,,,,6549.02,,,,GEX-LIS,25.69,-0.83,-1,0.79,WIN,20.3,35.55,0,60,target,6518.4702,6561.02,,,,7041870081,124243790.8,856590037.2,
1017,20-03-2026,Skew Charm,short,LOG,28,30:42.4,6548.59,6551,,,6538.59,10,,,,GEX-LIS,25.78,-0.79,-1,0.75,WIN,8.8,15.53,0.03,9,target,6541.0601,6562.59,,,,7055654341,125295784.1,857608016,
1018,20-03-2026,GEX Long,long,A,78,47:42.3,6534.43,,,6539,6545,10.57,6630,6540,4.57,GEX-LIS,26.35,-0.5,1,1.08,LOSS,-8,6.88,-8.96,33,stop,,6526.43,,,,7045763880,128192341.6,819380115.2,
1019,20-03-2026,DD Exhaustion,short,A,69,57:44.8,6540.24,6544,,,,6540.24,,,,GEX-LIS,26.17,-0.56,-1,1.15,WIN,15.9,26.77,0,28,target,6518.4702,6552.24,,,,6989372735,112981308.9,794350399.8,
1020,20-03-2026,Skew Charm,short,LOG,23,02:12.6,6538.58,6544,,,6528.58,10,,,,GEX-LIS,26.13,-0.59,-1,1.06,WIN,13.6,25.11,1.09,26,target,6521.4702,6552.58,,,,6970501078,100228374.8,774967168.7,
1021,20-03-2026,GEX Long,long,A,80,05:12.5,6534.54,,,6539,6545,10.46,6630,6540,4.46,GEX-LIS,26.26,-0.53,1,1.06,LOSS,-8,1.1,-9.07,16,stop,,6526.54,,,,6969791961,104309857.5,765971841.2,
1022,20-03-2026,DD Exhaustion,short,A+,82,11:34.0,6531.19,6538,,,,6531.19,,,,GEX-LIS,26.39,-0.48,-1,1.17,WIN,17,29.01,-1.04,48,target,6507.1802,6543.19,,,,6952746505,95522961.3,718950261.6,
1023,20-03-2026,ES Absorption,bearish,B,36.6,17:53.0,6530.25,6538,6578.5,6530,6536,5.75,6630,6540,48.5,GEX-LIS,26.49,-0.4,-1,,WIN,10,10,-1.25,4,10pt,6568.5,6586.5,,,2.2,6953416298,89554259.56,697878403.2,Vol 2.2x | Div 2/4
1024,20-03-2026,ES Absorption,bullish,B,41.2,27:48.7,6519.44,,6571.75,6529,6534,14.56,6615,6540,42.75,GEX-LIS,27.11,-0.09,3,,LOSS,-8,2.5,-8.25,8,stop,6581.75,6563.75,,,2.2,6826371376,-73246891.33,454960831.3,Vol 2.2x | Div 1/4 | Para: GEX-LIS
1025,20-03-2026,DD Exhaustion,long,A,63,28:17.8,6521.7,,,,,6521.7,,,,GEX-LIS,27.14,-0.03,3,2.08,LOSS,-12,-2.45,-12.22,10,stop,,6509.7,,,,6832023812,-52965963.65,473102671.2,
1026,20-03-2026,GEX Long,long,A-Entry,68,37:26.7,6510.63,,,6515,6521,10.37,6605,6500,4.37,GEX-LIS,27.51,0.11,3,1.89,LOSS,-8,1.38,-8.09,20,stop,,6502.63,,,,6893773143,-6332498.01,533878934.7,
1027,20-03-2026,DD Exhaustion,long,A+,78,40:25.9,6508.47,,,,,6508.47,,,,GEX-LIS,27.64,0.17,3,1.98,LOSS,-12,3.54,-12.56,44,stop,,6496.47,,,,6822092575,-82274831.14,422830538.6,
1028,20-03-2026,Skew Charm,long,LOG,11,40:56.1,6510.23,,,,6520.23,10,,,,GEX-LIS,27.62,0.16,3,1.98,LOSS,-14,1.78,-14.32,43,stop,,6496.23,,,,6822092575,-82274831.14,422830538.6,
1029,20-03-2026,DD Exhaustion,long,A+,83,57:48.7,6502.54,,,,,6502.54,,,,GEX-LIS,27.91,0.17,3,2.35,LOSS,-12,8.56,-12.89,36,stop,,6490.54,,,,6727474618,-101996379.2,373939455.9,
1030,20-03-2026,Skew Charm,long,LOG,16,07:18.3,6505.14,,,,6515.14,10,,,,GEX-LIS,28.13,0.32,3,2.45,LOSS,-14,0.85,-15.49,26,stop,,6491.14,,,,6778079172,-27728996.37,472137867.1,
1032,20-03-2026,SB Absorption,bearish,A,53,21:37.7,6501.98,,6551.5,6491,,6501.98,,,60.5,GEX-LIS,28.13,0.22,-2,,WIN,13.9,27.75,-41,12,10pt,6541.5,6559.5,,,2.7,6722250554,-63189354.4,410929311.6,
1033,20-03-2026,DD Exhaustion,long,A+,83,29:48.4,6495.48,,,,,6495.48,,,,GEX-LIS,28.36,0.29,3,2.76,LOSS,-12,2.54,-12.11,6,stop,,6483.48,,,,7302067623,-140832376.7,328896495.7,
1031,20-03-2026,ES Absorption,bearish,B,41.6,30:49.4,6497.81,6504,6554,6495,6511,13.19,6415,6500,60.5,GEX-LIS,28.33,0.36,-1,,WIN,10,12.5,0,3,10pt,6540.5,6558.5,,,1.6,6717591164,-95232400.65,378577252.3,Vol 1.6x | Div 4/4
1034,20-03-2026,GEX Long,long,A,89,42:49.1,6484.2,,,6484,6511,26.8,6545,6490,0.2,GEX-LIS,28.79,0.38,3,3.02,WIN,16.2,23.88,1.32,14,target,6503.08,6476.2,,,,7114436679,-267214593.9,77094206.51,
1035,20-03-2026,Skew Charm,long,C,38,44:19.1,6490.25,,,,6500.25,10,,,,BofA-LIS,28.54,0.26,1,3.24,WIN,13.2,17.83,-4.73,12,target,6500.08,6476.25,,,,7114131375,-265517686.2,99092167.63,
1036,20-03-2026,GEX Long,long,A,79,49:49.0,6485.7,,,6482,6511,25.3,6510,6490,3.7,GEX-LIS,28.27,0.05,3,2.82,WIN,15.5,22.38,-0.18,7,target,6503.08,6477.7,,,,7247208878,-112765738.1,313944596.5,
1037,20-03-2026,ES Absorption,bearish,B,39.1,59:18.2,6506.69,,6554,6483,6515,8.31,6415,6500,72,GEX-LIS,27.39,-0.26,-1,,EXPIRED,-3.5,1.25,-3.75,0,timeout,6546,6564,,,2,7176046014,-222073690,160633036.3,Vol 2.0x | Div 2/4
1038,23-03-2026,Skew Charm,short,A,70,45:35.5,6604.94,6611.5,,,6594.94,10,,,,BOFA-MESSY,24.73,-0.66,1,-1.18,LOSS,-14,3.63,-14.74,5,stop,,6618.94,,,,7601433350,12294515.06,1268685593,
1039,23-03-2026,ES Absorption,bullish,C,35,05:19.7,6617.88,,6666.75,6605,,6617.88,6600,6550,61.75,BOFA-MESSY,24.35,-0.72,-1,,WIN,10,10.5,-3.25,2,10pt,6676.75,6658.75,,,1.4,7628256605,11189036.82,1346016252,Vol 1.4x | Div 2/4
1041,23-03-2026,DD Exhaustion,short,B,55,13:35.6,6625.08,6638,,,,6625.08,,,,AG-LIS,24.29,-0.78,1,-1.22,LOSS,-12,1.43,-12.13,6,stop,,6637.08,,,,7653275360,-35285769.67,1293015780,
1043,23-03-2026,Skew Charm,short,B,59,16:05.1,6632.43,6638,,,6622.43,10,,,,AG-LIS,24.22,-0.81,1,-1.22,LOSS,-14,1.9,-14.16,7,stop,,6646.43,,,,7635653100,-31486584.95,1330604970,
1042,23-03-2026,ES Absorption,bearish,LOG,23,21:11.4,6635.28,6638,6680,6840,6583,52.28,6600,6550,150,AG-LIS,24.11,-0.78,1,,LOSS,-8,1,-9.75,2,stop,6681,6699,,,1.8,7653275360,-35285769.67,1293015780,Vol 1.8x | Div 1/4 | Para: AG-LIS
1045,23-03-2026,DD Exhaustion,long,C,45,25:05.1,6645.15,,,,,6645.15,,,,AG-LIS,23.91,-0.84,3,-1.56,LOSS,-12,-0.79,-12.21,3,stop,,6633.15,,,,7535140038,-59341388.53,1386622331,
