id,ts_et,trade_date,setup_name,direction,grade,paradigm,spot,lis,target,greek_alignment,overvix,vix,vix3m,vix_vix3m_ratio,outcome_result,outcome_pnl,outcome_max_profit,outcome_max_loss,d_has_context,d_apollo_am,d_apollo_pm,d_pro_bias,d_regime_tags,d_named_patterns,d_key_levels,d_bias_alignment,d_bias_score,d_apollo_paradigm_match,d_near_discord_level,d_align_score,d_align_strong,d_aligned,d_pat_backside_short,d_pat_fade_rally_undervix_exhaustion,d_pat_apollo_fade_call,d_pat_volatility_spike_pause_candidate,d_pat_dd_concentration_magnet,d_pat_darkmatter_vanna_walk,d_pat_108_orders_7300,d_pat_wizard_vix_warning,d_pat_jpm_collar_short,d_pat_apollo_iceberg_3k_seller_7430,d_pat_vanna_tower_sequential,d_pat_darkmatter_breadth,d_pat_gex_pure,d_pat_yahya_dealer_setup_long,d_pat_darkmatter_target,d_pat_never_under,d_pat_apollo_weekly_top_call_6650,d_pat_gap_day,d_reg_overvixed,d_reg_holiday_closed,d_reg_watch_vix,d_reg_undervixing,d_reg_overvixing,d_reg_dd_supportive,d_reg_undervixing_extreme,d_reg_rally,d_reg_negative_vanna_both_weeks,d_reg_geopolitical_overnight_gap,d_reg_breadth_divergence_warning,d_reg_gap_up_3pct,d_reg_trump_iran_headline,d_reg_overvixed_choppy,d_reg_vanna_supportive_pm,d_reg_slightly_overvixing,d_reg_ceasefire_pop,d_reg_large_neg_dd,d_reg_selloff,d_reg_vol_elevated,d_reg_flow_divergence_warning,d_reg_negative_vanna_tenors,d_reg_dd_neutral_pm
2406,2026-05-01 12:33:55.480572,2026-05-01,ES Absorption,BULLISH,A,GEX-PURE,7242.85,7228.0,7275.0,-1,-3.3,17.02,20.239999771118164,0.8409091004184199,LOSS,-8.0,0.5,-8.25,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2026-05-01 12:34:29.461725,2026-05-01,SB2 Absorption,BULLISH,C,GEX-PURE,7241.01,,,-2,-3.26,17.01,20.270000457763672,0.8391711699979243,LOSS,-10.0,2.0,-10.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,2026-05-01 12:45:26.898343,2026-05-01,GEX Long,LONG,A-Entry,GEX-PURE,7239.48,7239.0,7274.0,-1,-3.29,16.9,20.18000030517578,0.8374628218249072,WIN,9.7,14.39,-0.22,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,2026-05-01 12:53:29.490641,2026-05-01,DD Exhaustion,SHORT,B,GEX-LIS,7240.89,,,1,-3.32,16.8,20.1200008392334,0.834990024813543,LOSS,-12.0,-1.83,-12.49,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,2026-05-01 12:53:34.817960,2026-05-01,SB2 Absorption,BEARISH,C,GEX-LIS,7240.89,,,2,-3.32,16.8,20.1200008392334,0.834990024813543,LOSS,-10.0,3.75,-12.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,2026-05-01 12:53:56.843915,2026-05-01,VIX Divergence,LONG,A+,GEX-LIS,7242.94,,7342.94,-1,-3.33,16.77,20.1200008392334,0.8334989711978045,WIN,10.0,10.93,-9.09,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,2026-05-01 12:55:56.830360,2026-05-01,Skew Charm,SHORT,C,GEX-LIS,7245.72,,7235.72,1,-3.35,16.7,20.100000381469727,0.8308457553759948,WIN,9.3,14.33,-8.15,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,2026-05-01 13:29:57.048947,2026-05-01,Skew Charm,SHORT,A,GEX-PURE,7252.68,,7242.68,3,-3.29,16.69,19.979999542236328,0.8353353544737828,WIN,9.3,14.33,-1.19,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,2026-05-01 13:37:59.362440,2026-05-01,DD Exhaustion,SHORT,C,GEX-PURE,7250.4,,,3,-3.26,16.79,20.020000457763672,0.8386613194850806,WIN,13.0,19.01,-3.47,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,2026-05-01 14:03:31.846363,2026-05-01,ES Absorption,BULLISH,B,GEX-PURE,7248.78,7227.0,7254.0,-1,-3.26,16.9,20.139999389648438,0.8391261426098288,LOSS,-8.0,1.0,-8.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,2026-05-01 14:03:31.898649,2026-05-01,SB Absorption,BULLISH,A+,GEX-PURE,7248.78,7227.0,,-2,-3.26,16.9,20.139999389648438,0.8391261426098288,LOSS,-8.0,1.0,-8.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2026-05-01 14:08:13.233509,2026-05-01,Skew Charm,SHORT,A,GEX-PURE,7247.01,,7237.01,1,-3.25,16.93,20.18000030517578,0.8389494422186793,WIN,10.6,15.62,-1.13,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,2026-05-01 14:09:16.232583,2026-05-01,DD Exhaustion,SHORT,B,GEX-LIS,7247.62,,,1,-3.25,16.91,20.18000030517578,0.8379583619561647,WIN,11.6,16.23,-1.15,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,2026-05-01 14:29:30.321611,2026-05-01,SB2 Absorption,BULLISH,C,GEX-LIS,7242.85,,,-2,-3.23,16.97,20.209999084472656,0.839683363124843,LOSS,-10.0,2.25,-12.25,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,2026-05-01 14:37:15.898303,2026-05-01,DD Exhaustion,LONG,C,BOFA-PURE,7237.85,,,1,-3.22,17.0,20.239999771118164,0.8399209581147555,WIN,3.3,10.92,-6.46,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,2026-05-01 14:37:43.215082,2026-05-01,BofA Scalp,LONG,A,BOFA-PURE,7236.68,7232.0,7246.68,1,-3.22,17.01,20.239999771118164,0.8404150292665877,EXPIRED,2.4,2.41,-5.29,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,2026-05-01 14:37:43.229466,2026-05-01,Paradigm Reversal,SHORT,A-Entry,BOFA-PURE,7236.68,7232.0,,-1,-3.22,17.01,20.239999771118164,0.8404150292665877,EXPIRED,2.2,5.29,-12.09,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,2026-05-01 14:41:43.246388,2026-05-01,Skew Charm,LONG,B,BOFA-PURE,7236.1,,7246.1,1,-3.23,17.01,20.239999771118164,0.8404150292665877,WIN,7.7,12.67,-4.71,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,2026-05-01 15:08:16.625794,2026-05-01,DD Exhaustion,LONG,C,BOFA-PURE,7238.53,,,1,-3.32,16.82,20.1299991607666,0.835568837617351,WIN,3.0,10.24,-4.64,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,2026-05-01 15:11:43.264795,2026-05-01,Skew Charm,LONG,B,BOFA-PURE,7242.45,,7252.45,1,-3.33,16.79,20.1299991607666,0.8340785245894959,EXPIRED,-8.0,6.32,-8.56,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,2026-05-01 15:19:45.436253,2026-05-01,DD Exhaustion,SHORT,C,BOFA-PURE,7245.04,,,1,-3.39,16.69,20.09000015258789,0.8307615666120381,WIN,10.3,11.15,-3.73,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,2026-05-01 15:20:13.410504,2026-05-01,Skew Charm,SHORT,A,BOFA-PURE,7244.65,,7234.65,1,-3.41,16.66,20.079999923706055,0.8296812780527718,EXPIRED,10.2,10.76,-4.12,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,2026-05-01 15:36:16.297582,2026-05-01,ES Absorption,BULLISH,A,BOFA-PURE,7244.44,7232.0,,1,-3.33,16.68,20.079999923706055,0.8306772939928111,EXPIRED,-4.0,1.0,-4.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,2026-05-01 15:41:43.404430,2026-05-01,Skew Charm,LONG,B,BOFA-PURE,7245.98,,7255.98,1,-3.42,16.7,20.110000610351562,0.830432595382604,EXPIRED,-11.5,-0.8,-12.09,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,2026-05-04 09:31:58.539398,2026-05-04,GEX Long,LONG,A-Entry,GEX-LIS,7221.66,7220.0,7235.0,0,-2.99,17.73,,,WIN,7.5,10.04,-3.47,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2434,2026-05-04 09:46:31.457820,2026-05-04,Skew Charm,LONG,B,AG-LIS,7227.09,,7237.09,1,-3.06,17.49,20.579999923706055,0.8498542305558178,WIN,8.7,13.7,-3.72,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2433,2026-05-04 10:00:31.723917,2026-05-04,AG Short,SHORT,A,AG-LIS,7231.12,7236.0,7212.0,-1,-3.05,17.41,20.459999084472656,0.8509286793278824,LOSS,-20.0,-0.61,-20.03,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2435,2026-05-04 10:02:31.096826,2026-05-04,DD Exhaustion,LONG,C,AG-LIS,7228.47,,,1,-3.01,17.42,20.450000762939453,0.8518337090514649,LOSS,-1.0,16.07,-14.7,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2437,2026-05-04 10:03:19.623800,2026-05-04,SB2 Absorption,BEARISH,A+,AG-LIS,7227.8,,,0,-3.0,17.43,20.450000762939453,0.8523227065882337,LOSS,-10.0,2.75,-11.25,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2438,2026-05-04 10:03:19.683580,2026-05-04,Delta Absorption,BEARISH,A,AG-LIS,7227.8,7244.0,,0,-3.0,17.43,20.450000762939453,0.8523227065882337,LOSS,-5.2,2.75,-6.75,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2436,2026-05-04 10:12:53.470487,2026-05-04,ES Absorption,BEARISH,B,AG-LIS,7231.0,7244.0,7211.0,-1,-3.0,17.31,20.3799991607666,0.849362154701329,LOSS,-8.0,4.25,-9.75,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2439,2026-05-04 10:15:58.559926,2026-05-04,AG Short,SHORT,A,AG-LIS,7233.76,7236.0,7215.0,-1,-3.03,17.28,20.299999237060547,0.8512315590856228,WIN,20.5,35.97,-10.78,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2440,2026-05-04 10:18:38.225323,2026-05-04,SB2 Absorption,BULLISH,C,AG-LIS,7234.15,,,0,-3.03,17.25,20.280000686645508,0.850591687176777,LOSS,-10.0,14.75,-11.0,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2441,2026-05-04 10:20:32.934036,2026-05-04,Skew Charm,LONG,B,AG-LIS,7238.69,,7248.69,1,-3.06,17.2,20.280000686645508,0.84812620402554,LOSS,-14.0,5.85,-15.11,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2443,2026-05-04 10:50:31.404904,2026-05-04,DD Exhaustion,LONG,C,AG-LIS,7240.57,,,1,-3.01,17.35,20.3700008392334,0.851742723867897,LOSS,-12.0,3.67,-13.11,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2442,2026-05-04 10:53:28.568617,2026-05-04,AG Short,SHORT,A+,AG-LIS,7244.24,7257.0,7220.0,-1,-3.02,17.35,20.360000610351562,0.8521610746504007,WIN,9.2,13.4,-3.68,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2444,2026-05-04 10:56:58.510985,2026-05-04,Skew Charm,LONG,B,AG-LIS,7238.71,,7248.71,1,-3.03,17.4,20.3700008392334,0.854197313850225,LOSS,-14.0,-1.55,-15.13,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2445,2026-05-04 10:57:33.290993,2026-05-04,VIX Divergence,SHORT,A+,AG-LIS,7237.14,,7137.14,-1,-3.01,17.45,20.3700008392334,0.8566519038325533,WIN,21.4,37.85,-0.83,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2446,2026-05-04 11:03:00.946443,2026-05-04,DD Exhaustion,SHORT,B,BOFA-PURE,7236.47,,,1,-3.03,17.45,20.489999771118164,0.8516349533881782,WIN,21.8,38.68,1.61,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2447,2026-05-04 11:03:01.045759,2026-05-04,Skew Charm,SHORT,A,BOFA-PURE,7236.47,,7226.47,1,-3.03,17.45,20.489999771118164,0.8516349533881782,WIN,33.7,38.68,1.61,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2448,2026-05-04 11:34:31.236110,2026-05-04,DD Exhaustion,SHORT,B,BOFA-PURE,7204.17,,,1,-2.68,18.39,21.110000610351562,0.8711510880289708,WIN,17.5,30.05,-1.82,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2449,2026-05-04 11:34:58.525544,2026-05-04,Skew Charm,SHORT,A,BOFA-PURE,7204.94,,7194.94,1,-2.7,18.34,21.110000610351562,0.86878254238452,WIN,6.9,11.9,-1.05,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2450,2026-05-04 11:42:47.187451,2026-05-04,ES Absorption,BULLISH,A,BOFA-PURE,7202.56,7187.0,,-1,-2.65,18.49,21.09000015258789,0.8767188177441121,LOSS,-8.0,7.0,-8.75,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2451,2026-05-04 11:46:53.137142,2026-05-04,Delta Absorption,BULLISH,B,BOFA-PURE,7204.35,7187.0,,-2,-2.68,18.36,21.020000457763672,0.8734538344512163,LOSS,-1.2,6.75,-5.0,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2452,2026-05-04 11:51:31.778479,2026-05-04,SB2 Absorption,BULLISH,C,BOFA-PURE,7195.99,,,-2,-2.62,18.49,21.110000610351562,0.8758881793178721,LOSS,-10.0,6.75,-10.25,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2453,2026-05-04 11:54:26.259593,2026-05-04,ES Absorption,BEARISH,C,BOFA-PURE,7201.53,7183.0,,1,-2.68,18.38,21.059999465942383,0.8727445615430143,WIN,10.0,12.5,-2.25,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2454,2026-05-04 12:05:01.210211,2026-05-04,DD Exhaustion,SHORT,B,BOFA-PURE,7195.13,,,1,-2.58,18.6,21.18000030517578,0.8781869561850146,WIN,13.0,21.01,1.65,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2455,2026-05-04 12:08:31.247658,2026-05-04,BofA Scalp,LONG,A,BOFA-PURE,7180.69,7177.0,7190.69,-3,-2.46,18.94,21.219999313354492,0.8925542230380937,WIN,10.0,10.17,-2.0,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2456,2026-05-04 12:15:37.159388,2026-05-04,ES Absorption,BULLISH,A,BOFA-PURE,7180.68,7176.0,,-3,-2.44,18.98,21.3700008392334,0.8881609384476218,LOSS,-8.0,3.5,-10.75,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2457,2026-05-04 12:17:58.666331,2026-05-04,Skew Charm,SHORT,A,BOFA-PURE,7187.11,,7177.11,1,-2.46,18.89,21.420000076293945,0.8818860846273311,LOSS,-14.0,-0.03,-16.75,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2458,2026-05-04 12:18:07.881579,2026-05-04,Delta Absorption,BULLISH,A,BOFA-PURE,7187.11,7176.0,,-2,-2.46,18.89,21.350000381469727,0.8847775017556988,LOSS,-6.8,1.25,-8.75,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2459,2026-05-04 12:18:57.031772,2026-05-04,SB2 Absorption,BEARISH,C,BOFA-PURE,7187.14,,,2,-2.52,18.79,21.350000381469727,0.8800936610899724,LOSS,-10.0,2.0,-10.0,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2460,2026-05-04 12:24:22.146714,2026-05-04,ES Absorption,BEARISH,B,BOFA-PURE,7197.45,7176.0,,1,-2.58,18.56,21.18000030517578,0.876298382085692,LOSS,-8.0,6.0,-8.25,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2461,2026-05-04 12:31:17.223437,2026-05-04,SB2 Absorption,BULLISH,B,BOFA-PURE,7194.89,,,-2,-2.54,18.7,21.229999542236328,0.8808290345365771,LOSS,-10.0,3.5,-10.0,1,AG-MESSY,BofA,neutral,"vol_elevated,vanna_supportive_pm",,"[7200, 7220, 7255, 7150, 7180, 7230]",neutral,0,1,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
